"문화재번호","문화재명","문화재명(한자)","문화재명(영문)","자치단체코드","자치단체명칭","gps 경도","gps 위도","소재지/보관장소","소재지(도로명)","문화재분야","제작자","제작연대","재료/재질","재료/재질 상세","구조/형식","수량/면적","규격/크기","규모","보호대상","부속시설물","안내판기재내용","문화재개요","문화재현황","특징/특성","보수이력","신청번호","신청분류코드","신청분류명칭","지정번호","지정구분코드","지정구분명칭","지정일","지정해제일","지정사유","지정해제사유","지정여부","지정번호하위","해제/취소구분","종목코드","종목명칭","국가유산번호","동산구분","분류(항일독립 등)","종교","소유구분","관리자구분","처리상태코드","처리상태명","취득경위","확인사유","비고"
"SE2019CM00791","안중근의사 유묵 - 장부수사심여철의사임위기사운","安重根義士遺墨-丈夫雖死心如鐵義士臨危氣似雲","Calligraphy by An Jung-geun","SE012","동작구","126.957504","37.49669","서울특별시 동작구 상도동 511 숭실대학교","서울특별시 동작구 상도로 369(상도동) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-장부수사심여철의사임위기사운(安重根義士遺墨-丈夫雖死心如鐵義士臨危氣似雲)」은 안중근(安重根:1879?1910) 의사가 1909년 10월 26일 만주 하얼빈 역에서 조선 침략의 원흉 이토 히로부미(伊藤博文)를 사살한 뒤 여순감옥(旅順監獄)에서 1910년 3월 26일 사망하기 전까지 옥중에서 휘호한 유묵을 일괄ㆍ지정한 것 중의 하나이다. 일괄 지정된 이 작품들은 1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤 손바닥으로 장인(掌印)을 찍었다. 글씨 내용은 「논어(論語)」ㆍ「사기(史記)」 구절 등 교훈적인 것이 많으며, 자신의 심중을 나타낸 것, 세상의 변함을 지적한 것, 일본에 경계하는 것, 이밖에 어떤 사람의 당호(堂號)를 써준 것 등이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다. 장부수사심여철의사임위기사운(丈夫雖死 心如鐵 義士臨危 氣似雲) -장부는 비록 죽을 지라도 마음은 쇠와 같이 단단하고 의사(義士)는 위태로움에 이를지라도 기상은 구름같이 드높다.","","","","","","","569-12","NAT","국가지정","19720816","","","","Y","","","LW1020","보물","1121105691200","동산","","비종교","CA9004","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00794","안중근의사 유묵 - 인지당","安重根義士遺墨-仁智堂","Calligraphy by An Jung-geun","SE021","용산구","126.99881","37.538546","서울특별시 용산구 한남동 742-1","서울특별시 용산구 이태원로55길 60-16(한남동) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-인지당(安重根義士遺墨-仁智堂)」은 안중근(安重根:1879?1910) 의사가 1909년 10월 26일 만주 하얼빈 역에서 조선 침략의 원흉 이토 히로부미(伊藤博文)를 사살한 뒤 여순감옥(旅順監獄)에서 1910년 3월 26일 사망하기 전까지 옥중에서 휘호한 유묵을 일괄ㆍ지정한 것 중의 하나이다. 일괄 지정된 이 작품들은 1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤 손바닥으로 장인(掌印)을 찍었다. 글씨 내용은 「논어(論語)」ㆍ「사기(史記)」 구절 등 교훈적인 것이 많으며, 자신의 심중을 나타낸 것, 세상의 변함을 지적한 것, 일본에 경계하는 것, 이밖에 어떤 사람의 당호(堂號)를 써준 것 등이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다.","","","","","","","569-17","NAT","국가지정","19720816","","","","Y","","","LW1020","보물","1121105691700","동산","","비종교","CA9005","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00795","안중근의사 유묵 - 인내","安重根義士遺墨-忍耐","Calligraphy by An Jung-geun","SE006","광진구","127.106565","37.550529","서울특별시 광진구 광장동 145-8 워커힐아파트","서울특별시 광진구 아차산로 635(광장동) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-인내(安重根義士遺墨-忍耐)」는 안중근(安重根:1879?1910) 의사가 1909년 10월 26일 만주 하얼빈 역에서 조선 침략의 원흉 이토 히로부미(伊藤博文)를 사살한 뒤 여순감옥(旅順監獄)에서 1910년 3월 26일 사망하기 전까지 옥중에서 휘호한 유묵을 일괄ㆍ지정한 것 중의 하나이다. 일괄 지정된 이 작품들은 1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤 손바닥으로 장인(掌印)을 찍었다. 글씨 내용은 「논어(論語)」ㆍ「사기(史記)」 구절 등 교훈적인 것이 많으며, 자신의 심중을 나타낸 것, 세상의 변함을 지적한 것, 일본에 경계하는 것, 이밖에 어떤 사람의 당호(堂號)를 써준 것 등이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다.","","","","","","","569-18","NAT","국가지정","19720816","","","","Y","","","LW1020","보물","1121105691800","동산","","비종교","CA9005","CA9005","DSGPS7010","기지정문화재","","",""
"SE2019CM00796","안중근의사유묵-극락","安重根義士遺墨-極樂","Calligraphy by An Jung-geun","SE023","종로구","126.977813","37.573924","서울특별시 종로구 세종로 82-1 대한민국 역사박물관 ","서울특별시 종로구 세종대로 198(세종로) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-극락(安重根義士遺墨-極樂)」은 안중근(安重根:1879?1910) 의사가 1909년 10월 26일 만주 하얼빈 역에서 조선 침략의 원흉 이토 히로부미(伊藤博文)를 사살한 뒤 여순감옥(旅順監獄)에서 1910년 3월 26일 사망하기 전까지 옥중에서 휘호한 유묵을 일괄ㆍ지정한 것 중의 하나이다. 일괄 지정된 이 작품들은 1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤 손바닥으로 장인(掌印)을 찍었다. 글씨 내용은 「논어(論語)」ㆍ「사기(史記)」 구절 등 교훈적인 것이 많으며, 자신의 심중을 나타낸 것, 세상의 변함을 지적한 것, 일본에 경계하는 것, 이밖에 어떤 사람의 당호(堂號)를 써준 것 등이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다.","","","","","","","","NAT","국가지정","19720816","20250812","","타 지자체 반출로 해제처리","N","","해제","LW1020","보물","","동산","","","","","DSGPS7010","기지정문화재","","",""
"SE2019CM00797","안중근의사유묵-운재","安重根義士遺墨-雲齋","Calligraphy by An Jung-geun","SE023","종로구","126.977813","37.573924","서울특별시 종로구 세종로 82-1 대한민국 역사박물관","서울특별시 종로구 세종대로 198(세종로) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-운재(安重根義士遺墨-雲齋)」는 안중근(安重根:1879?1910) 의사가 1909년 10월 26일 만주 하얼빈 역에서 조선 침략의 원흉 이토 히로부미(伊藤博文)를 사살한 뒤 여순감옥(旅順監獄)에서 1910년 3월 26일 사망하기 전까지 옥중에서 휘호한 유묵을 일괄ㆍ지정한 것이다. 일괄 지정된 이 작품들은 1910년 2월과 3월에 쓴 것으로 글씨 좌측에 “경술이(삼)월, 어여순옥중, 대한국인안중근서(庚戌二(三)月, 於旅順獄中, 大韓國人安重根書)”라고 쓴 뒤 손바닥으로 장인(掌印)을 찍었다. 글씨 내용은 「논어(論語)」ㆍ「사기(史記)」 구절 등 교훈적인 것이 많으며, 자신의 심중을 나타낸 것, 세상의 변함을 지적한 것, 일본에 경계하는 것, 이밖에 어떤 사람의 당호(堂號)를 써준 것 등이다. 유묵 대부분은 당시 검찰관, 간수 등 일본인에게 써준 것들이다. 그중 제569-21호는 러일전쟁 때 종군했다가 전쟁이 끝난 뒤 여순감옥에서 근무했던 사람[오리타타다스(折田督)]이 받은 것으로, 8ㆍ15 광복으로 그의 가족들이 일본으로 귀국할 때 조카[오리타간지(折田幹二)]에게 넘겨주었고, 그것이 1989년 2월 20일 단국대학교에 기증되었다. 또 569-25호는 안의사 수감 당시 여순감옥에서 경관을 지냈던 이의 손자[야기마사즈미(八木正澄)]가 2002년 10월에 안중근의사숭모회에 기증한 것이다. 또 제569-22, 23호는 앞쪽에 “야스오까 검찰관에게 증여한다(贈安岡檢察官)”라고 적었듯이 당시 관련했던 검찰관에게 써준 것이다.","","","","","","","","NAT","국가지정","19720816","20250812","","타 지자체 반출로 해제처리","N","","해제","LW1020","보물","","동산","","","","","DSGPS7010","기지정문화재","","",""
"SE2019CM00799","안중근의사유묵-위국헌신군인본분","安重根義士遺墨-爲國獻身軍人本分","Calligraphy by An Jung-geun","SE023","종로구","126.977813","37.573924","서울특별시 종로구 세종로 82-1 대한민국 역사박물관","서울특별시 종로구 세종대로 198(세종로) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-위국헌신군인본분(安重根義士遺墨-爲國獻身軍人本分)」은 안중근(1879?1910) 의사가 남긴 유묵(遺墨)중의 하나로 그의 서예 이다. 여기에는 “위국헌신군인본분(爲國獻身軍人本分)”(나라를 위하여 헌신하는 것이 군인의 본분이다.) 8자를 중앙에 행서체로 내려쓰고, 오른쪽 아래편에 “경술삼월(庚戌三月) 여순옥중에서(於旅順獄中) 대한국인(大韓國人) 안중근 삼가 경의를 표하다(安重根謹拜)”18자를 썼으며 그 밑에 안중근 의사 자신의 수장인(手掌印, 손바닥으로 찍은 도장)을 먹물로 찍고 있다. 이것의 크기는 가로 32.8㎝, 세로 137㎝이다. 이 유묵은 안중근 의사가 1910년 3월 26일 여순옥중에서 순국직전 안의사의 공판정 왕래에 경호를 맡았던 일본헌병 지바도시치&lt;천엽십칠 (千葉十七)&gt; 간수에게 써서 준 것이다. 지바도시치씨는 안의사의 처형 후 자진 제대하고 이 유묵을 보관하다가 그의 사망 후 부인과 조카딸이 이어 보관하였으며, 그 후 1980년 8월 23일 안중근의사숭모회에 기증되어 안중근의사기념관에 보관되어 있다. 안중근 개인사 및 독립운동사 연구의 귀중한 자료로 평가된다.","","","","","","","","NAT","국가지정","19930115","20250812","","타 지자체 반출로 해제처리","N","","해제","LW1020","보물","","동산","","","","","DSGPS7010","기지정문화재","","",""
"SE2019CM00800","안중근의사유묵-언충신행독경만방가행","安重根義士遺墨-言忠信行篤敬蠻邦可行","Calligraphy by An Jung-geun","SE023","종로구","126.977813","37.573924","서울특별시 종로구 세종로 82-1 대한민국 역사박물관","서울특별시 종로구 세종대로 198(세종로) ","","","대한제국시대","CA8017","","서예","1점","","","","","","「안중근의사유묵-언충신행독경만방가행(安重根義士遺墨-言忠信行篤敬蠻邦可行)」은 안중근(1879?1910) 의사가 남긴 유묵 중의 하나로 그의 서예이다. 안중근은 황해도 해주에서 태어나, 16세가 되던 1894년 아버지가 감사의 요청으로 산포군을 조직하여 동학군을 진압하려고 나서자 이에 참가하였다. 1906년 삼흥학교를 설립하고, 돈의학교를 인수하여 학교경영에 전념하기도 했다. 항일무장투쟁을 시작한 후 일본군 정찰대를 공격, 격파했으며, 1909년 10월 26일 이토 히로부미를 태운 열차가 하얼빈에 도착하여 그가 러시아 장교단을 사열하고 군중 쪽으로 발길을 옮기는 순간 권총을 쏴 3발을 명중시켰다. 여순감옥에 수감된 후 1910년 3월 26일 형장에서 순국하였다. 이 유묵에는 ‘언충신행독경만방가행(言忠信行篤敬蠻邦可行)’(말이 성실하고 신의가 있으며 행실이 도탑고 삼가함이 있으면 야만의 나라에서도 도를 실행할 수 있다)라 큰 글자로 쓰고, 왼쪽에 작은 글자로 ‘경술삼월(庚戌三月)에 여순옥중에서(於旅順獄中) 대한국인(大韓國人) 안중근 쓰다(安重根書)’라 쓰여 있으며, 그 밑에 안중근 의사의 왼쪽 손바닥 도장이 찍혀 있다. 종이의 규격은 가로 34.1㎝?세로 137.0㎝로, 4매의 종이가 연접되었다. 왼쪽 손도장은 손금이 선명하게 찍혀있다. 이 유묵은 안중근 의사가 수감됐던 여순감옥의 일본인 경찰이 보관해오다가 그의 손자 야기마사즈미(八木正澄, 다이헤이요 산업주식회사 회장)가 2002년 10월 안중근의사숭모회측에 기증한 것이다.","","","","","","","","NAT","국가지정","20030414","20250812","","타 지자체 반출로 해제처리","N","","해제","LW1020","보물","","동산","","","","","DSGPS7010","기지정문화재","","",""
"SE2019CM00803","봉업사명 청동북","奉業寺銘 靑銅金鼓","Bronze Gong with Inscription of ","SE014","서대문구","126.939029","37.567113","서울특별시 서대문구 신촌동 134 연세대학교","서울특별시 서대문구 연세로 50(신촌동) ","","","고려시대","CA8017","","의식법구","1개","","","","","","봉업사명 청동북(奉業寺銘 靑銅金鼓)은 절에서 사용하는 청동으로 만든 일종의 소리내는 도구이다. 금고 또는 금구,반자라고도 하는데, 절에서 대중을 불러모으거나 의식을 행할때 쳐서 소리내도록 하였다. 이 반자는 지름 61㎝, 너비 12.9㎝로 비교적 큰 크기로서, 표면의 장식 문양도 특이하다. 3줄의 돌출선을 돌려 3개의 원으로 나누었고 중심원인 당좌에는 9개의 둥글게 돌출된 연꽃 열매와 주변에 8장의 연판문을 장식하였다. 당좌주위에는 24장의 연판문을 새겼고, 바깥쪽 원에는 네 곳에 구름 무늬가 있으며, 가장 자리에 꽃봉오리 무늬가 새겨져있다. 옆면에는 중간에 돌출선을 돌리고 그 선 위에 3개의 고리를 달아 매달 수 있게 하였고, 고려 고종 4년(1217)에 죽주 봉업사에서 발원하여 만들어졌다는 명문을 새겼다. 고면(鼓面)의 문양은 전체적으로 빽빽하게 배치되어 13세기 쇠북의 새로운 경향을 보여준다.","","","","","","","576","NAT","국가지정","19731231","","","","Y","","","LW1020","보물","1121105760000","동산","","불교","CA9004","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00806","문경 오층석탑","聞慶 五層石塔","Five-story Stone Pagoda, Mungyeong","SE017","성북구","126.99622","37.594466","서울특별시 성북구 성북동 81-2 간송미술관 ","서울특별시 성북구 성북로 102-11(성북동) ","","","고려시대","CA8017","","탑","1기","","","","","","간송미술관에 소장되어 있는 고려시대의 탑이다. 원래는 경상북도 문경에 있었던 것이나, 일제시대에 일본인들이 다른 곳으로 옮겨 가려 하자, 고(故) 전형필(全鎣弼)선생이 이를 수습하여 지금의 자리에 세워놓은 것이다. 2단의 기단(基壇) 위에 5층의 탑신(塔身)을 올려 놓은 모습으로, 각 부분이 거의 완전한 모습을 지니고 있다. 아래층 기단의 4면에는 간단한 무늬를 움푹 들어가게 새기고, 위층 기단에는 모서리와 가운데에 기둥 모양의 조각을 하나씩 새겼다. 탑신은 몸돌과 지붕돌을 각각 하나씩 교대로 쌓았는데, 5층의 지붕돌만은 다른 곳에서 옮겨 온 듯 어색하다. 각 층의 몸돌마다 모서리에 기둥을 새겼으며, 1층의 남쪽 면에는 자물쇠 모양의 조각을 하였는데, 조각 자체가 작고 얕아서 문의 표현을 단순화시킨 듯 하다. 짧고 가파른 지붕돌은 밑면의 받침이 4층까지는 4단이고, 5층부터는 3단으로 줄어들었다. 탑의 꼭대기에는 머리장식으로 네모난 노반(露盤)과 복발(覆鉢)이 하나의 돌에 새겨져 얹혀 있는데, 네 귀퉁이마다 꽃조각이 장식되어 있다. 아래층 기단의 뚜렷한 안상조각, 지붕돌 받침이 4단, 3단 등으로 일정치 않은 점 등이 고려시대의 석탑임을 짐작하게 하며 전체적으로 상하의 비례가 아름다워 안정감이 느껴진다. 석탑 바로 앞에는 배례석(拜禮石)이 놓여 있어 그 격식을 갖추고 있다.","","","","","","","580","NAT","국가지정","19741002","","","","Y","","","LW1020","보물","1121105800000","부동산","이전","불교","CA9005","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00807","퇴우이선생진적","退尤二先生眞蹟","Manuscript of Yi Hwang and Song Si-yeol","SE021","용산구","126.999003","37.538655","서울특별시 용산구 한남동 742-1 ","서울특별시 용산구 이태원로55길 60-16(한남동) ","","","조선시대","CA8017","","서예","1첩","","","","","","『퇴우이선생진적(退尤李先生眞蹟)』은 조선시대의 서화가들인 이황(1501?1570), 송시열(1607?1689), 정선(1676?1759), 정선의 아들 정만수, 이병연(1671?11751), 임헌회(1811?1876), 김용진(1883?1968) 등의 글과 그림을 한데 모아 연대순으로 묶어낸 서화첩이다. 모두 8엽으로 되어 있는데 내용의 순서를 보면 제1엽은 퇴우이선생진적이라는 그림과 표지글이 있고, 그 뒷면과 제2엽 앞면에 정선의 계상정거도(溪上靜居圖)가 그려져 있다. 제2엽 뒷면에서 제4엽 앞면에는 이황의『회암서절요서(晦菴書節要序)』가 쓰여있다. 제4엽 뒷면과 제5엽 앞면에는 송시열의 글이 있다. 제5엽 뒷면, 제6엽 앞뒷면에는 정선의 그림인 무봉산중(舞鳳山中), 풍계유택(楓溪遺宅), 인곡정사(仁谷精舍) 등이 그려져 있다. 제7엽 앞면에는 이병연의 칠언절구 시와 년기, 서명, 낙관 등이 있고 제8엽 앞면에는 임헌회의 글과 김용진의 글 등이 있다. 이 서화첩의 속종이는 닥나무종이이며, 겉종이는 두터운 종이로 만들어 상태는 좋은 편이다. 모두 명문장과 명화여서 학자들의 인격과 서화가들의 예술세계를 엿볼 수 있다.","","","","","","","585","NAT","국가지정","19750501","","","","Y","","","LW1020","보물","1123105850000","동산","","비종교","CA9004","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00808","강민첨 초상","姜民瞻肖像","Portrait of Kang Min-cheom","SE021","용산구","126.980388","37.524087","서울특별시 용산구 용산동6가 168-6 국립중앙박물관","서울특별시 용산구 서빙고로 137(용산동6가) ","","","조선시대","CA8017","","초상화","1폭","","","","","","&lt;강민첨초상(姜民瞻肖像)&gt;은 고려시대 장군인 강민첨을 그린 초상화로, 크기는 가로 61.3㎝, 세로 80㎝이다. 강민첨(??1021)은 고려시대 명장으로 목종(재위 997?1009) 때 문과에 급제하였고, 현종 3년(1012) 동여진이 침입하자 안찰사로서 군대를 이끌고 나가 격퇴하였고 현종 9년(1018) 거란이 침입하자 이를 막아내는데 큰 공을 세우기도 하였다. 과거에 급제한 후 쓰던 모자인 복두에 정장을 하고 홀(笏)을 들고 앉아서 왼쪽을 바라보고 있는 반신상이다. 의자 등받이에 있는 호랑이 가죽은 18세기 초상화의 특징을 보여준다. 이 그림은 고려시대에 그려진 것이 아니라 정조 12년(1788) 박춘빈이 원본을 그대로 옮겨 그린 그림이다. 비록 조선시대에 그려진 그림이지만 고려시대 초상화가 희귀한 상황에서 고려 공신상 형식과 표현형식을 엿볼 수 있는 중요한 그림이다.","","","","","","","588","NAT","국가지정","19750516","","","","Y","","","LW1020","보물","1121105880000","동산","","비종교","CA9004","CA9001","DSGPS7010","기지정문화재","","",""
"SE2019CM00810","강세황 초상","姜世晃肖像","Portrait of Kang Se-hwang","SE021","용산구","126.980388","37.524087","서울특별시 용산구 용산동6가 168-6 국립중앙박물관 ","서울특별시 용산구 서빙고로 137(용산동6가) ","","","조선시대","CA8017","","초상화","2폭","","","","","","<강세황초상(姜世晃肖像)>은 조선 후기 대표적 문인 서화가인 강세황이 직접 자신을 그린 자화상과 이명기가 그렸다고 전해지는 강세황의 초상화 등 2폭의 영정이다. 자화상의 크기는 가로 51㎝ 세로 88.7㎝이고, 다른 초상화는 가로 94㎝ 세로 145.5㎝ 크기이며, 모두 비단에 채색하여 그렸다. 강세황(1713?1791)은 시, 글씨뿐만 아니라 그림에도 뛰어나 그의 독자적인 화풍을 이룩하였다. 자화상은 검은색 관모에 진한 옥빛의 도포차림의 모습이고 이명기가 그린 초상화는 관복에 관모를 착용하였다. 두 그림 모두 똑같은 얼굴의 각도를 하고 시선이 오른쪽을 향하고 있으며, 의자에 앉은 전신의 모습을 그렸다. 얼굴을 표현함에 있어 주름은 색을 덧칠하여 윤곽을 나타냈으며, 오목한 부분은 그림자를 사용하여 입체감을 주었다. 자화상은 강세황의 71세 때의 모습을 그린 것이며, 다른 한점의 그림은 입고 있는 옷이 다르기는 하지만 영정그림에 뛰어났던 이명기가 그린 것이다. 초상화에서 손가락 마디의 생김새까지 표현한 것은 조선시대 전반기까지 거의 없었던 것으로, 회화사적으로 볼 때 의미있는 발전이라고 할 수 있다.","","","","","","","590","NAT","국가지정","19750516","","","","Y","","","LW1020","보물","1121105900000","동산","","비종교","CA9006","CA9001","DSGPS7010","기지정문화재","","",""
"SE2019CM00811","석씨원류응화사적 목판","釋氏源流應化事蹟木板","Printing Woodblocks of Seokssi wollyu eunghwa sajeok (Life and Activities of Sakyamuni Buddha Incarnate)","SE023","종로구","126.982017","37.574494","서울특별시 종로구 견지동 46-1 조계사","서울특별시 종로구 우정국로 55(견지동) ","","","조선시대","CA8017","","판목류","212판","","","","","","석씨원류응화사적목판(釋氏源流應化事蹟木板)은 인조 9년(1631) 정두원이 명나라 사신으로 갔다가 가져온 책을 바탕으로 현종 14년(1673) 승려 지십(智什)이 양주 불암사에 목판본으로 발간한 책판이다. 이 책은 석가모니의 일대기와 석가모니 이후 서역 및 중국에서 불법이 전파된 사실을 400항에 걸쳐 기술한 것으로, 각 항의 4자 1구로 제목을 붙이고 먼저 사적을 그림으로 그리고 그 다음 면에 그 내용을 서술하였다. 글자의 새김은 매우 정교하고 그 기법이 우수하다. 책 첫머리에는 중국 명나라 헌종 22년(1486)에 헌종이 직접 쓴 서문이 있고, 다음에 당나라 왕발의 석가여래성도기(釋迦如來成道記)가 있다. 책 끝에는 화가와 인쇄조각자 18명의 명단이 기록되어 있는데, 정확하게 누가 이 책을 썼는지는 알 수 없다. 현재 중국서 목록에도 나와 있지 않는 것으로 보아 없어져 전해지지 않는 글로 보인다.","","","","","","","591","NAT","국가지정","19750516","","","","Y","","","LW1020","보물","1123105910000","동산","","불교","CA9004","CA9004","DSGPS7010","기지정문화재","","",""
"SE2019CM00812","허목 수고본","許穆手稿本","Manuscript of Heo Mok","SE021","용산구","126.980388","37.524087","서울특별시 용산구 용산동6가 168-6 국립중앙박물관","서울특별시 용산구 서빙고로 137(용산동6가) ","","","조선시대","CA8017","","","3종 12책","","","","","","『허목수고본(許穆手稿本)』은 조선 중기의 유학자인 미수 허목(1595?1682)이 쓴 수필 원고본들이다. 허목은 전서체에 뛰어난 유학자이며, 23세 때 정구의 문하에서 수학하였고, 퇴계 이황의 학문을 존중하였다. 이로 인해 스승 정구로부터 퇴계의 학문을 이어 받아 다시 그 학문이 이익에 의해 계승, 발전되는 매개체역할을 하였다. 유물을 보면『동해비첩』1책,『금석운부』2책, 『고문운부』9책으로 총 3종 12책이다. 이것들은 모두 허목의 대표적 전서체 작품들로서 그의 필체를 연구하는데 매우 귀중한 자료이다. 동해비는 본래 「척주동해비」로 현재 삼척군에 있으며, 그 비의 탁본은 많이 유포되어 있다. 원래 동해비의 글씨는 현재의 비보다 더 컸는데 파도에 침몰되어 선생이 따로 작은 글씨로 써둔 것을 보고 다시 새겼다. 크기는 가로 32.7㎝, 세로 50㎝이다. 금석운부는 옛 금석문에 나타난 전서를 총망라하여 만든 전서자전으로, 석판으로 영인간행된 적이 있다. 크기는 가로 22.7㎝, 세로 34.5㎝이다. 고문운부는 옛 문헌 및 금석에 나타난 옛 전서문을 운별로 정리하여 먼저 해서를 쓰고 다음에 각 체의 고문과 전을 기입한 고문자전이다.『금석운부』는 금석자료에 한정되었으나 이 책은 고문헌까지 망라하였으므로, 내용이 더욱 방대하다. 크기는 가로 22.7㎝, 세로 34.5㎝이다.","","","","","","","592-1","NAT","국가지정","19750516","","","","Y","","","LW1020","보물","1121105920000","동산","","비종교","CA9001","CA9001","DSGPS7010","기지정문화재","","",""
