gu	dong_tokens	name	address	category	lat	lon	url
종로구		갤러리 도올	서울 종로구 삼청로 87 도올빌딩 2층	미술관/갤러리	37.5832322737028	126.981676992197	http://www.gallerydoll.com/
종로구		아트선재센터	서울 종로구 율곡로3길 87 아트선재센터	미술관/갤러리	37.5794635323506	126.981839239613	http://www.artsonje.org/
종로구	계동	북촌문화센터	서울특별시 종로구 계동길 37	기타	37.57907437956687	126.9864318880889	https://hanok.seoul.go.kr/front/kor/exp/expCenter.do?tab=1
노원구		노원어린이도서관	서울 노원구 한글비석로 346 노원어린이도서관	도서관	37.6579494099946	127.076379050006	https://www.nowonlib.kr/LocationHours?code=MB&page=1
노원구		불암도서관	서울 노원구 중계로 106 불암도서관	도서관	37.6452921261057	127.082544741726	https://nowonlib.kr/buram
서초구		살롱쿤스트	서울특별시 서초구 논현로 117	공연장	37.4802905984418	127.043308728556	https://www.instagram.com/salon_kunst/
강서구		강서구립길꽃어린이도서관	서울특별시 강서구 금낭화로24길 5	도서관	37.5787189637477	126.813657528897	https://gilkkot.gangseo.seoul.kr/
노원구		서울시립 북서울미술관	서울특별시 노원구 동일로 1238	미술관/갤러리	37.6406604547872	127.066865579183	https://sema.seoul.go.kr/kr/visit/bukseoul
강남구		광림아트센터 장천홀	서울특별시 강남구 압구정로22길 21	공연장	37.5242621122375	127.026542808066	http://www.klarts.kr/
서초구		서초구립내곡도서관	서울특별시 서초구 청계산로7길 9-20	도서관	37.4520032504691	127.054444623274	https://naegok.seocholib.or.kr/
마포구		한국천주교순교자박물관	서울특별시 마포구 토정로 6	박물관/기념관	37.5441354407025	126.911793575318	http://www.jeoldusan.or.kr/renew/museum1.php
은평구		내를 건너서 숲으로 도서관	서울특별시 은평구 증산로 17길 50 내를건너서숲으로도서관	도서관	37.5916963128908	126.908048159351	https://www.nslib.or.kr/
종로구		한양도성박물관	서울특별시 종로구 율곡로 283	박물관/기념관	37.5728571793919	127.008512843764	http://www.museum.seoul.kr/scwm/NR_index.do
은평구	역촌동	은평구청소년문화의집 신나는애프터센터	서울특별시 은평구 연서로6길 7 (역촌동, 은평구청소년문화의집)	기타	37.6043734995	126.9166272426	http://www.epyouth.org/
중랑구		중랑구민회관	서울특별시 중랑구 면목로 238	기타	37.57384126888469	127.08506502512876	http://www.jungnangimc.or.kr
구로구		평강성서유물박물관	서울특별시 구로구 오류로8라길 44	박물관/기념관	37.4919552205758	126.844061327772	http://www.apm.or.kr/
강남구		포스코미술관	서울시 강남구 테헤란로 440 포스코센터 지하 1층 포스코미술관	미술관/갤러리	37.5057694	127.0558879	http://www.poscoartmuseum.org/
용산구		필 갤러리	서울 용산구 유엔빌리지길 24 필 갤러리	미술관/갤러리	37.5335832999485	127.009780074836	https://www.instagram.com/fillgallery/
중구		서울남산국악당	서울특별시 중구 퇴계로34길 28 서울남산국악당	공연장	37.5583499463987	126.994021611776	https://sgtt.kr/
용산구		동자아트홀	서울특별시 용산구 한강대로 372 KDB생명타워 B2층	기타	37.5516794257654	126.972905059299	https://www.instagram.com/dongja_arthall/
구로구		개봉도서관	서울 구로구 개봉로16길 30-11 개봉초등학교 내	도서관	37.4895280611996	126.857972181036	https://lib.guro.go.kr/#/about/gulib/lib06
용산구		일신홀	서울특별시 용산구 한남대로 98 일신빌딩 1층	공연장	37.537167036107	127.005516646173	http://ilshinhall.com/
용산구		더줌아트센터	서울특별시 용산구 독서당로 111	공연장	37.5361228594578	127.007307641122	http://thezoom.kr/
중구		서울도서관	서울특별시 중구 세종대로 110	도서관	37.5663174209601	126.977829174031	https://lib.seoul.go.kr/
양천구		서울시립청소년음악센터	서울특별시 양천구 남부순환로 657	기타	37.5105883194895	126.842870706009	https://symc.or.kr/
종로구		가나아트센터	서울특별시 종로구 평창30길 28	미술관/갤러리	37.6122447138613	126.975182153045	http://www.ganaart.com/
강남구	영동	KT&G 상상마당 대치아트홀	서울특별시 강남구 영동대로 416 KT&G 타워 3층	공연장	37.5065841136869	127.065326637295	https://www.sangsangmadang.com/main/DC
구로구		구로구립글마루 한옥어린이도서관	서울특별시 구로구 고척로27바길 7	도서관	37.5069156006181	126.845637024997	https://lib.guro.go.kr/#/about/gulib/lib07
송파구	신천동	서울책보고	서울 송파구 신천동 14	기타	37.52202784263066	127.1038467712633	http://www.seoulbookbogo.kr
강남구		강남구립대치도서관	서울 강남구 삼성로 212 은마아파트 복지상가 2층 215호	도서관	37.4996157705058	127.065915414443	https://library.gangnam.go.kr/dchlib/index.do
종로구		킵인터치	서울특별시 종로구 북촌로1길 13	미술관/갤러리	37.5773133865904	126.984946373051	https://keepintouchseoul.wordpress.com/
광진구		한강이야기전시관	서울특별시 광진구 강변북로 2202	기타	37.52998877884993	127.06527882345472	http://www.j-bug.co.kr/
종로구		동덕아트갤러리	서울특별시 종로구 우정국로 68	미술관/갤러리	37.5749329202213	126.983315938932	http://www.gallerydongduk.com/
종로구	인사동	동호갤러리	서울특별시 종로구 인사동7길 12	미술관/갤러리	37.5730678443379	126.985219247296	없음
종로구	인사동	토포하우스	서울 종로구 인사동11길 6 토포하우스	미술관/갤러리	37.574095133366	126.98432452544	https://www.topohaus.com/
서대문구		아트하우스 모모	서울특별시 서대문구 이화여대길 52	기타	37.5644645178259	126.950288837762	https://www.arthousemomo.co.kr/
강남구		코리아나미술관	서울특별시 강남구 언주로 827	미술관/갤러리	37.5240691643	127.032811048	http://spacec.co.kr/
성동구	성동|자동	서울하수도과학관	서울특별시 성동구 자동차시장3길 64	박물관/기념관	37.5604666954517	127.060364943935	http://sssmuseum.org
송파구		사각사각 플레이스	서울특별시 송파구 한가람로 65	기타	37.5176276345914	127.08673648927	https://hangang.seoul.go.kr/www/contents/831.do?mid=541
