gu	dong_tokens	name	address	category	lat	lon	url
용산구	용산동6가	경주 감산사 석조아미타여래입상	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EA%B0%90%EC%82%B0%EC%82%AC%20%EC%84%9D%EC%A1%B0%EC%95%84%EB%AF%B8%ED%83%80%EC%97%AC%EB%9E%98%EC%9E%85%EC%83%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	한남동	금동신묘명삼존불입상	서울특별시 용산구 이태원로55길 60-16(한남동)	국보	37.538546	126.99881	https://map.naver.com/p/search/%EA%B8%88%EB%8F%99%EC%8B%A0%EB%AC%98%EB%AA%85%EC%82%BC%EC%A1%B4%EB%B6%88%EC%9E%85%EC%83%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%A1%9C55%EA%B8%B8%2060-16%28%ED%95%9C%EB%82%A8%EB%8F%99%29
용산구	용산동6가	개성 경천사지 십층석탑	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EA%B0%9C%EC%84%B1%20%EA%B2%BD%EC%B2%9C%EC%82%AC%EC%A7%80%20%EC%8B%AD%EC%B8%B5%EC%84%9D%ED%83%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	평양 석암리 금제 띠고리	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%ED%8F%89%EC%96%91%20%EC%84%9D%EC%95%94%EB%A6%AC%20%EA%B8%88%EC%A0%9C%20%EB%9D%A0%EA%B3%A0%EB%A6%AC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
서대문구	신촌동	분쉬의 외과도구	서울특별시 서대문구 연세로 50(신촌동)	국가등록유산	37.567113	126.939029	https://map.naver.com/p/search/%EB%B6%84%EC%89%AC%EC%9D%98%20%EC%99%B8%EA%B3%BC%EB%8F%84%EA%B5%AC%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%97%B0%EC%84%B8%EB%A1%9C%2050%28%EC%8B%A0%EC%B4%8C%EB%8F%99%29
용산구	용산동6가	청자 어룡형 주전자	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%96%B4%EB%A3%A1%ED%98%95%20%EC%A3%BC%EC%A0%84%EC%9E%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	청자 철화양류문 통형 병	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%B2%A0%ED%99%94%EC%96%91%EB%A5%98%EB%AC%B8%20%ED%86%B5%ED%98%95%20%EB%B3%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	녹유골호(부석제외함)	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EB%85%B9%EC%9C%A0%EA%B3%A8%ED%98%B8%28%EB%B6%80%EC%84%9D%EC%A0%9C%EC%99%B8%ED%95%A8%29%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
종로구	홍파동	서울 홍파동 홍난파 가옥	서울특별시 종로구 송월1길 38(홍파동)	국가등록유산	37.571623	126.965094	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%20%ED%99%8D%ED%8C%8C%EB%8F%99%20%ED%99%8D%EB%82%9C%ED%8C%8C%20%EA%B0%80%EC%98%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%86%A1%EC%9B%941%EA%B8%B8%2038%28%ED%99%8D%ED%8C%8C%EB%8F%99%29
용산구	용산동6가	충주 정토사지 홍법국사탑	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B6%A9%EC%A3%BC%20%EC%A0%95%ED%86%A0%EC%82%AC%EC%A7%80%20%ED%99%8D%EB%B2%95%EA%B5%AD%EC%82%AC%ED%83%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
